ac023794.6,1074
linc00173,1075
linc01605,1076
dcst1-as1,1077
ap001351.1,1078
al122023.1,1079
rp11-498d10.6,1080
al008723.1,1081
linc01304,1082
ac012186.3,1083
rrn3p2,1084
ac005220.1,1085
ac245297.2,1086
ac015689.1,1087
mincr,1088
ac005785.2,1089
c8orf49,1090
ac006116.5,1091
ac010761.3,1092
ac016027.1,1093
trg-as1,1094
ac080080.1,1095
ac013553.4,1096
linc02100,1097
ac092675.1,1098
ac010542.4,1099
ap005328.1,1100
ac025183.1,1101
ac005915.1,1102
al353796.1,1103
aj003147.2,1104
ac012417.1,1105
ac022075.1,1106
al365295.1,1107
al031600.2,1108
fam157c,1109
ac138627.1,1110
al441883.1,1111
linc01096,1112
al590617.2,1113
linc01133,1114
af129075.2,1115
ac012313.4,1116
al772363.1,1117
linc01116,1118
ac239798.4,1119
linc00476,1120
ac105345.1,1121
linc00663,1122
ericd,1123
ac027279.2,1124
ac107027.3,1125
al359834.1,1126
ac007342.8,1127
ac084200.1,1128
hotair,1129
al451085.2,1130
ac020978.7,1131
al589642.1,1132
ac009248.2,1133
ac244090.1,1134
al357060.1,1135
ac060780.1,1136
ac098820.3,1137
al024498.1,1138
ac005062.1,1139
ghc-362h12.3,1140
hoxd-as2,1141
mir600hg,1142
al450384.2,1143
ac099506.1,1144
ac004381.1,1145
al591686.1,1146
linc00540,1147
rsf1-it1,1148
al121753.2,1149
al356017.1,1150
ap001267.2,1151
ac087477.2,1152
al445363.3,1153
ac012510.1,1154
arhgap27p1-bptfp1-kpna2p3,1155
ac010834.3,1156
ac131235.4,1157
ac027020.2,1158
ac091564.7,1159
ac113189.2,1160
ac106791.1,1161
ac008555.1,1162
ac026691.1,1163
ac092354.1,1164
al356512.1,1165
ac010997.6,1166
al121944.1,1167
ap001972.5,1168
pan3-as1,1169
lhx1-dt,1170
ap002992.1,1171
linc01003,1172
ac010533.1,1173
ac005358.2,1174
linc02506,1175
al049840.4,1176
al359510.2,1177
rp11-343n15.5,1178
ac091925.2,1179
ac040162.3,1180
z73429.1,1181
ac087741.3,1182
ac026362.2,1183
ac092155.1,1184
il6r-as1,1185
ac090627.1,1186
al357093.2,1187
ac002347.1,1188
al132655.2,1189
linc02246,1190
mhencr,1191
al132989.1,1192
al592148.3,1193
ac079414.3,1194
ac239868.2,1195
linc00632,1196
sssca1-as1,1197
sgms1-as1,1198
al596244.1,1199
c5orf56,1200
ac108471.2,1201
ac022336.3,1202
sept7-as1,1203
znf213-as1,1204
ac068338.2,1205
ac090912.2,1206
ac004808.1,1207
ac010655.4,1208
ac010435.1,1209
linc00342,1210
ac083806.3,1211
ac026367.2,1212
fam87a,1213
linc01355,1214
ac131009.4,1215
ac090587.1,1216
al662797.1,1217
ac090198.1,1218
al442125.2,1219
ac100830.3,1220
ac090948.3,1221
ac048382.6,1222
ac090515.2,1223
ac092535.1,1224
linc02228,1225
linc01756,1226
linc01715,1227
ap000346.1,1228
ac068282.1,1229
fam225b,1230
ac020907.5,1231
ac087241.4,1232
sh3bp5-as1,1233
al645941.1,1234
ac008750.3,1235
ac020659.1,1236
ac108718.1,1237
linc01123,1238
al079301.1,1239
pdcd4-as1,1240
ac005725.1,1241
linc00402,1242
al590385.2,1243
ac024075.2,1244
al358176.4,1245
al157931.2,1246
nifk-as1,1247
ac005538.2,1248
linc01436,1249
ac004672.1,1250
al359715.4,1251
al023583.1,1252
ac004951.1,1253
loxl1-as1,1254
ac135048.1,1255
ac092964.1,1256
ac073857.1,1257
trerna1,1258
al133330.1,1259
al138976.2,1260
al138955.1,1261
ac006027.1,1262
al133342.1,1263
ac091982.3,1264
ac019155.3,1265
ac012435.2,1266
ac127502.2,1267
maftrr,1268
ac004771.2,1269
ac010168.2,1270
ac009090.5,1271
al139220.2,1272
crnde,1273
linc01089,1274
ap006248.4,1275
rp11-1002k11.1,1276
ac002472.1,1277
ac009065.4,1278
linc01748,1279
linc01526,1280
linc01285,1281
ac005034.4,1282
c9orf147,1283
linc01678,1284
bms1p4,1285
ac092574.1,1286
ac105020.1,1287
ac120114.2,1288
linc01444,1289
ac010999.3,1290
al161729.3,1291
linc00339,1292
map3k14-as1,1293
ac020663.3,1294
linc00898,1295
ac007221.2,1296
ac138207.7,1297
ap002026.1,1298
ap005263.1,1299
ac073073.2,1300
linc00899,1301
linc01336,1302
ac099343.3,1303
ac073957.2,1304
xxylt1-as2,1305
al110115.1,1306
ac068792.1,1307
linc01031,1308
ac004491.1,1309
mir17hg,1310
ac055855.1,1311
ap000688.1,1312
ac016588.2,1313
ac091057.3,1314
st20-as1,1315
ap001462.1,1316
ac005229.4,1317
ac005840.2,1318
ac009163.3,1319
ap005131.6,1320
ac104109.2,1321
tp53tg1,1322
ac239868.1,1323
ac004477.1,1324
ac087286.4,1325
basp1-as1,1326
ac106886.2,1327
al035252.3,1328
lbx2-as1,1329
pgr-as1,1330
al672291.1,1331
dsg2-as1,1332
gsec,1333
linc01782,1334
linc00326,1335
ac019209.3,1336
ac011815.1,1337
al627309.2,1338
ac008771.1,1339
ac074091.1,1340
al157400.3,1341
ac009502.1,1342
ac005632.2,1343
al139393.2,1344
ac053503.4,1345
ac009137.2,1346
hlcs-it1,1347
ac011379.1,1348
ac106738.1,1349
ac103740.1,1350
ac091181.1,1351
ac073111.4,1352
ac004520.1,1353
linc00685,1354
al157400.4,1355
ac103703.1,1356
ac004847.1,1357
capn10-as1,1358
linc01106,1359
ac131391.1,1360
ac026461.1,1361
ac006058.1,1362
sstr5-as1,1363
eif1b-as1,1364
al451164.3,1365
ac022400.5,1366
ac145207.5,1367
al109615.3,1368
ac011525.2,1369
ac005920.3,1370
ap000977.1,1371
ac010422.4,1372
mir497hg,1373
ac127070.2,1374
ac020978.5,1375
al136379.1,1376
linc00599,1377
wdfy3-as2,1378
ac099850.1,1379
cpeb2-as1,1380
ktn1-as1,1381
z82217.1,1382
ehhadh-as1,1383
al161636.1,1384
ap000787.1,1385
al139274.2,1386
al160236.2,1387
al590999.1,1388
alox12-as1,1389
dnaaf4-ccpg1,1390
linc01176,1391
ac104447.1,1392
ac010997.3,1393
ac105383.1,1394
ac100810.1,1395
atp2b1-as1,1396
ac129926.1,1397
agpat4-it1,1398
draic,1399
al008729.2,1400
fer1l4,1401
u62317.3,1402
ac091231.1,1403
al662791.2,1404
al031428.1,1405
linc00909,1406
ap000894.2,1407
ac064801.2,1408
ac013489.1,1409
linc00506,1410
ac135050.5,1411
al158825.2,1412
al117339.4,1413
ly6e-dt,1414
ac087388.1,1415
al513550.1,1416
bsn-as2,1417
gata2-as1,1418
ac092598.1,1419
af131215.6,1420
ap001062.3,1421
ac091100.1,1422
tmc3-as1,1423
al157813.1,1424
al357093.1,1425
c9orf170,1426
linc00485,1427
ac135782.3,1428
ac008764.7,1429
linc01689,1430
ac242426.2,1431
rp11-141c7.4,1432
ac008067.1,1433
leng8-as1,1434
linc02085,1435
znf529-as1,1436
mif-as1,1437
aj009632.2,1438
al162595.1,1439
ac073548.1,1440
al158206.1,1441
ac245748.2,1442
ac133644.3,1443
ac131571.1,1444
al158058.1,1445
ac109779.1,1446
ac006372.3,1447
al031058.1,1448
tpm1-as,1449
al121603.2,1450
al049796.1,1451
ac078852.1,1452
ac091563.1,1453
foxp1-it1,1454
linc01416,1455
dant2,1456
ac006511.3,1457
al136982.1,1458
al049557.1,1459
linc00622,1460
c9orf163,1461
vps9d1-as1,1462
ac079336.5,1463
ckmt2-as1,1464
linc01521,1465
ac025165.4,1466
al158211.5,1467
al031587.5,1468
ac006001.2,1469
ac087501.1,1470
al392172.1,1471
linc00313,1472
al139407.1,1473
al139158.2,1474
spon1-as1,1475
ctc-462l7.1,1476
ac007342.9,1477
ac073896.4,1478
ac123595.2,1479
ac090204.1,1480
al162258.1,1481
al118558.4,1482
ac005154.1,1483
zfhx2-as1,1484
gasal1,1485
frg1-dt,1486
smc2-as1,1487
ac116447.1,1488
ac139100.2,1489
ac097376.2,1490
al035458.2,1491
al109811.1,1492
eif3j-as1,1493
ac245452.5,1494
ac027237.2,1495
al359915.2,1496
ac124319.4,1497
linc01898,1498
hhip-as1,1499
al645933.2,1500
ac124798.1,1501
ubl7-as1,1502
linc01311,1503
ac123768.3,1504
ac027097.2,1505
ac106869.1,1506
hccat5,1507
ac084781.1,1508
ac003005.2,1509
dgcr5,1510
ac022167.1,1511
al160006.1,1512
c3orf35,1513
al358074.1,1514
ac009084.1,1515
ac130462.1,1516
ac108516.2,1517
ac141586.3,1518
al354760.1,1519
sos1-it1,1520
mir4435-2hg,1521
ac129492.1,1522
haglros,1523
ac073842.2,1524
ac234781.1,1525
ac079226.1,1526
pcat1,1527
ac102945.2,1528
ac009403.2,1529
paxip1-as1,1530
ac244394.2,1531
ccdc18-as1,1532
ac106795.2,1533
ac245452.1,1534
linc02363,1535
ac093908.1,1536
ap000974.1,1537
ac132872.2,1538
linc02163,1539
ac012531.2,1540
ap003393.1,1541
linc01422,1542
hcg9,1543
ac020910.5,1544
ap003096.1,1545
mir2052hg,1546
ap006259.1,1547
al355102.3,1548
linc01476,1549
ac096677.1,1550
pcf11-as1,1551
ac017116.1,1552
ac019133.1,1553
al353803.5,1554
slit2-it1,1555
ac087821.1,1556
alg1l9p,1557
ap003485.1,1558
linc01016,1559
ac019069.1,1560
